start,open,high,low,close,volume
1592798400,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,95436000
1592884800,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500
1592971200,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,164394000
1593057600,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,138817500
1593144000,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,132823500
1593403200,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,135396000
1593489600,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500
1593576000,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,199903500
1593662400,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,258751500
1594008000,85.11266326904297,91.85266876220703,84.40266418457031,91.43866729736328,308548500
1594094400,93.6673355102539,95.30000305175781,89.11399841308594,92.65733337402344,322345500
1594180800,93.66666412353516,94.48400115966797,87.42266845703125,91.05867004394531,244669500
1594267200,93.1326675415039,93.90399932861328,90.08533477783203,92.9520034790039,175764000
1594353600,93.06666564941406,103.2613296508789,91.73400115966797,102.97666931152344,350064000
1594612800,110.5999984741211,119.66600036621094,98.0739974975586,99.80400085449219,584781000
1594699200,103.73332977294922,106.0,95.4000015258789,101.12000274658203,351271500
1594785600,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000
1594872000,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421875,214512000
1594958400,100.89666748046875,102.50066375732422,99.33333587646484,100.05599975585938,139950000
1595217600,101.267333984375,110.0,99.19999694824219,109.53333282470703,256821000
1595304000,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000
1595390400,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265625,212416500
1595476800,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123047,364927500
1595563200,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,290949000
1595822400,95.66666412353516,103.19599914550781,94.19999694824219,102.63999938964844,240730500
1595908800,100.26667022705078,104.3133316040039,98.29467010498047,98.43267059326172,237130500
1595995200,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873047,141403500
1596081600,99.19999694824219,100.8826675415039,98.06666564941406,99.16600036621094,114315000
1596168000,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000
1596427200,96.61333465576172,100.65399932861328,96.29199981689453,99.0,132139500
1596513600,99.6673355102539,101.82733154296875,97.46666717529297,99.13333129882812,126225000
1596600000,99.53266906738281,99.98933410644531,97.88733673095703,99.00133514404297,74217000
1596686400,99.38866424560547,101.15399932861328,98.48400115966797,99.30533599853516,89884500
1596772800,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,133446000
1597032000,96.53333282470703,97.16666412353516,92.38933563232422,94.57133483886719,112834500
1597118400,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000
1597204800,98.0,105.66666412353516,95.66666412353516,103.65066528320312,327441000
1597291200,107.4000015258789,110.07866668701172,104.48400115966797,108.06666564941406,306379500
1597377600,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000
1597636800,111.80000305175781,123.05733489990234,111.52200317382812,122.3759994506836,303634500
1597723200,126.59933471679688,128.25999450683594,123.00733184814453,125.80599975585938,247117500
1597809600,124.33333587646484,127.4000015258789,122.74732971191406,125.23533630371094,183079500
1597896000,124.04533386230469,134.79933166503906,123.80400085449219,133.45533752441406,309177000
1597982400,136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,322344000
1598241600,141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,300954000
1598328000,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,159883500
1598414400,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,213591000
1598500800,145.36399841308594,153.0399932861328,142.8333282470703,149.25,355395000
1598587200,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,301218000
1598846400,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,355123200
1598932800,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300
1599019200,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,288528300
1599105600,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300
1599192000,134.27000427246094,142.6666717529297,124.00666809082031,139.44000244140625,330965700
1599537600,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100
1599624000,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400
1599710400,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,254791800
1599796800,127.3133316040039,127.5,120.16666412353516,124.23999786376953,182152500
1600056000,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800
1600142400,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,291894600
1600228800,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,216837900
1600315200,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600
1600401600,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,259220400
1600660800,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,328430400
1600747200,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400
1600833600,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,285222600
1600920000,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,289683300
1601006400,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,201625500
1601265600,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,149158800
1601352000,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,150657900
1601438400,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,144436800
1601524800,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,152224500
1601611200,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,214290000
1601870400,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,134168400
1601956800,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,147438900
1602043200,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,129383100
1602129600,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,121263300
1602216000,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,86777100
1602475200,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,116373300
1602561600,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,103391100
1602648000,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,143639100
1602734400,150.10333251953125,152.19000244140625,147.5,149.6266632080078,107017200
1602820800,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,98327700
1603080000,148.74667358398438,149.0,142.9566650390625,143.61000061035156,108863400
1603166400,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,94968900
1603252800,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,97111500
1603339200,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,119979600
1603425600,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,101151000
1603684800,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,84717600
1603771200,141.25332641601562,143.5,140.03334045410156,141.55999755859375,68059500
1603857600,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,76354200
1603944000,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,67965900
1604030400,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,127533900
1604293200,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,87063300
1604379600,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,103055100
1604466000,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,96429300
1604552400,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,85243500
1604638800,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,65118000
1604898000,146.5,150.8333282470703,140.3333282470703,140.4199981689453,104499000
1604984400,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,90852600
1605070800,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,52073100
1605157200,138.35000610351562,141.0,136.5066680908203,137.25332641601562,59565300
1605243600,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,59313300
1605502800,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,80515800
1605589200,153.38999938964844,154.0,144.336669921875,147.20333862304688,183564900
1605675600,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,234132000
1605762000,164.0,169.5366668701172,162.52333068847656,166.42333984375,187425900
1605848400,165.99667358398438,167.5,163.02000427246094,163.20333862304688,98735700
1606107600,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,150780900
1606194000,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500
1606280400,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,146790600
1606453200,193.72000122070312,199.5933380126953,192.81666564941406,195.25332641601562,112683300
1606712400,200.73666381835938,202.60000610351562,184.836669921875,189.1999969482422,189009300
1606798800,199.19667053222656,199.28334045410156,190.68333435058594,194.9199981689453,120310500
1606885200,185.47999572753906,190.51333618164062,180.40333557128906,189.60667419433594,143327100
1606971600,196.67333984375,199.6566619873047,194.14332580566406,197.7933349609375,127656000
1607058000,197.00332641601562,199.67999267578125,195.1666717529297,199.67999267578125,88203900
1607317200,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,168929100
1607403600,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,192795000
1607490000,217.89666748046875,218.10667419433594,196.0,201.4933319091797,213873600
1607576400,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600
1607662800,205.00332641601562,208.0,198.93333435058594,203.3300018310547,139425000
1607922000,206.3333282470703,214.25,203.39999389648438,213.27667236328125,156121800
1608008400,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,135214500
1608094800,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,126287400
1608181200,209.39666748046875,219.60667419433594,206.5,218.63333129882812,168810300
1608267600,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,666378600
1608526800,222.0800018310547,222.8333282470703,215.35667419433594,216.6199951171875,174135900
1608613200,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000
1608699600,210.73333740234375,217.1666717529297,207.52333068847656,215.32666015625,99519000
1608786000,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789062,68596800
1609131600,224.836669921875,227.13333129882812,220.26666259765625,221.22999572753906,96835800
1609218000,220.3333282470703,223.3000030517578,218.3333282470703,221.99667358398438,68732400
1609304400,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000
1609390800,233.3300018310547,239.57333374023438,230.3733367919922,235.22332763671875,148949700
1609736400,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600
1609822800,241.22000122070312,246.94667053222656,239.73333740234375,245.0366668701172,96735600
1609909200,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000
1609995600,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700
1610082000,285.3333435058594,294.8299865722656,279.46331787109375,293.3399963378906,225166500
1610341200,283.1333312988281,284.80999755859375,267.8733215332031,270.39666748046875,177904800
1610427600,277.0,289.3333435058594,275.7799987792969,283.14666748046875,138812100
1610514000,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500
1610600400,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900
1610686800,284.0,286.6333312988281,273.0333251953125,275.38665771484375,116332800
1611032400,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000
1611118800,286.2466735839844,286.5,279.09332275390625,283.48333740234375,76997700
1611205200,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300
1611291600,278.10333251953125,282.6666564941406,276.2066650390625,282.21331787109375,60199500
1611550800,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200
1611637200,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800
1611723600,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000
1611810000,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000
1611896400,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400
1612155600,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200
1612242000,281.55999755859375,293.5,280.73333740234375,290.92999267578125,73038600
1612328400,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500
1612414800,285.0,285.5,277.8066711425781,283.3299865722656,47438100
1612501200,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,55699800
1612760400,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100
1612846800,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100
1612933200,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,108648300
1613019600,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400
1613106000,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900
1613451600,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,59406900
1613538000,259.6966552734375,266.61334228515625,254.00332641601562,266.04998779296875,77989500
1613624400,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,53871300
1613710800,265.0,265.5966796875,259.1233215332031,260.4333190917969,56874900
1613970000,254.2133331298828,256.1666564941406,236.73333740234375,238.1666717529297,111809100
1614056400,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,199820700
1614142800,237.28334045410156,248.3333282470703,231.38999938964844,247.33999633789062,110301000
1614229200,242.0500030517578,245.73666381835938,223.52667236328125,227.4066619873047,117071700
1614315600,233.3333282470703,235.56666564941406,219.836669921875,225.1666717529297,123267600
1614574800,230.0366668701172,239.6666717529297,228.35000610351562,239.47666931152344,81408600
1614661200,239.42666625976562,240.3699951171875,228.3333282470703,228.81333923339844,71196600
1614747600,229.3300018310547,233.56666564941406,217.23666381835938,217.73333740234375,90624000
1614834000,218.60000610351562,222.81666564941406,200.0,207.14666748046875,197758500
1614920400,208.68666076660156,209.27999877929688,179.8300018310547,199.31666564941406,268189500
1615179600,200.18333435058594,206.7100067138672,186.26333618164062,187.6666717529297,155361000
1615266000,202.72666931152344,226.02999877929688,198.40333557128906,224.52667236328125,202569900
1615352400,233.43333435058594,239.28334045410156,218.35333251953125,222.68666076660156,181817100
1615438800,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,108761700
1615525200,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,100751400
1615780800,231.3633270263672,237.72666931152344,228.01333618164062,235.97999572753906,88006800
1615867200,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,96587100
1615953600,218.9566650390625,234.57666015625,217.00332641601562,233.93666076660156,121117500
1616040000,228.09666442871094,229.7433319091797,217.3333282470703,217.72000122070312,99674400
1616126400,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,128682000
1616385600,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,118536600
1616472000,225.2566680908203,225.93333435058594,219.1699981689453,220.72000122070312,91475700
1616558400,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789062,101385600
1616644800,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,117674700
1616731200,213.9566650390625,214.60667419433594,199.9633331298828,206.23666381835938,101558400
1616990400,205.2133331298828,205.4933319091797,198.67333984375,203.76333618164062,85911000
1617076800,200.5833282470703,212.55332946777344,197.00332641601562,211.8733367919922,118297200
1617163200,215.5399932861328,224.0,213.70333862304688,222.64332580566406,100011900
1617249600,229.4566650390625,230.80667114257812,219.80667114257812,220.5833282470703,105895200
1617595200,235.90333557128906,236.05332946777344,228.23333740234375,230.35000610351562,125528400
1617681600,230.10000610351562,232.18333435058594,227.1233367919922,230.5399932861328,84815400
1617768000,229.0,230.4600067138672,222.6133270263672,223.6566619873047,78928200
1617854400,225.7933349609375,229.85000610351562,223.88333129882812,227.93333435058594,71772900
1617940800,225.92333984375,226.99000549316406,223.14332580566406,225.67333984375,64311300
1618200000,228.56666564941406,234.93333435058594,227.3633270263672,233.9933319091797,87407100
1618286400,237.56666564941406,254.3333282470703,236.8866729736328,254.10667419433594,133958400
1618372800,256.8999938964844,260.2633361816406,242.67666625976562,244.07666015625,147052200
1618459200,247.6999969482422,247.89666748046875,240.43666076660156,246.28334045410156,83546700
1618545600,242.88333129882812,249.80332946777344,241.53334045410156,246.5933380126953,83938500
1618804800,239.86666870117188,241.8000030517578,230.60000610351562,238.2100067138672,119058600
1618891200,239.13999938964844,245.75,236.89666748046875,239.663330078125,106827000
1618977600,234.92333984375,248.27999877929688,232.6666717529297,248.0399932861328,93646500
1619064000,247.1666717529297,251.2566680908203,239.34666442871094,239.89666748046875,106770900
1619150400,239.93333435058594,245.7866668701172,238.48666381835938,243.13333129882812,85110000
1619409600,247.0,249.76666259765625,244.20333862304688,246.06666564941406,93115500
1619496000,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,88311000
1619582400,232.1366729736328,236.1666717529297,231.1999969482422,231.46665954589844,66813000
1619668800,233.1699981689453,234.0833282470703,222.8333282470703,225.6666717529297,86536200
1619755200,222.52999877929688,238.49000549316406,222.04666137695312,236.47999572753906,122276100
1620014400,234.60000610351562,235.3333282470703,226.8333282470703,228.3000030517578,81129300
1620100800,226.31333923339844,227.81666564941406,219.23333740234375,224.53334045410156,89217900
1620187200,227.02000427246094,228.43333435058594,222.44667053222656,223.64666748046875,65705700
1620273600,226.9199981689453,227.0066680908203,216.6666717529297,221.17999267578125,83353800
1620360000,221.93333435058594,230.0,220.07333374023438,224.1233367919922,70407600
1620619200,221.63333129882812,221.68333435058594,209.20333862304688,209.67999267578125,94177200
1620705600,199.74667358398438,209.03334045410156,198.53334045410156,205.73333740234375,139511700
1620792000,200.8300018310547,206.80332946777344,195.58999633789062,196.6300048828125,101470800
1620878400,200.51333618164062,202.15333557128906,186.5500030517578,190.56333923339844,132554700
1620964800,194.47000122070312,197.6233367919922,190.15333557128906,196.5800018310547,100112700
1621224000,191.85000610351562,196.57666015625,187.06666564941406,192.27667236328125,97171200
1621310400,189.3333282470703,198.75,187.7933349609375,192.6233367919922,110491800
1621396800,184.18333435058594,188.73666381835938,182.32666015625,187.82000732421875,118735200
1621483200,191.6666717529297,196.28334045410156,190.35667419433594,195.5933380126953,92463300
1621569600,198.70333862304688,198.89332580566406,193.3333282470703,193.6266632080078,78091800
1621828800,193.86666870117188,204.82666015625,191.21665954589844,202.14666748046875,103674300
1621915200,202.43666076660156,204.663330078125,198.57000732421875,201.56333923339844,84017700
1622001600,202.52000427246094,208.72332763671875,200.5,206.3766632080078,85917900
1622088000,206.74667358398438,210.3766632080078,205.40333557128906,210.28334045410156,79111800
1622174400,209.5,211.8633270263672,207.4600067138672,208.4066619873047,68211000
1622520000,209.26666259765625,211.26666259765625,206.85000610351562,207.96665954589844,54254700
1622606400,206.7100067138672,207.7866668701172,199.7133331298828,201.7066650390625,69908400
1622692800,200.60000610351562,201.51666259765625,190.4066619873047,190.94667053222656,90335700
1622779200,193.23666381835938,200.20333862304688,192.39999389648438,199.68333435058594,72110700
1623038400,197.27667236328125,203.3333282470703,194.2933349609375,201.7100067138672,67631100
1623124800,207.6699981689453,207.69667053222656,198.5,201.19667053222656,78160200
1623211200,200.72332763671875,203.92999267578125,199.2100067138672,199.5933380126953,49753800
1623297600,201.2933349609375,205.52999877929688,200.1666717529297,203.3733367919922,71758800
1623384000,203.41000366210938,204.18666076660156,200.5066680908203,203.29666137695312,48615900
1623643200,204.07666015625,208.49667358398438,203.05999755859375,205.89666748046875,61272000
1623729600,205.56333923339844,205.59666442871094,199.41000366210938,199.7866668701172,53292300
1623816000,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,66432300
1623902400,200.6300048828125,207.1566619873047,200.44667053222656,205.53334045410156,68104200
1623988800,204.4566650390625,209.4499969482422,203.93333435058594,207.77000427246094,73682700
1624248000,208.16000366210938,210.4633331298828,202.9600067138672,206.94332885742188,74438100
1624334400,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128906,57476700
1624420800,210.6666717529297,219.06666564941406,210.01333618164062,218.85667419433594,93297600
1624507200,224.99667358398438,232.5399932861328,222.5366668701172,226.60667419433594,137947200
1624593600,229.86000061035156,231.27000427246094,222.89999389648438,223.9566650390625,97490100
1624852800,223.8800048828125,231.56666564941406,223.44000244140625,229.57333374023438,64884600
1624939200,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,52143900
1625025600,226.58999633789062,230.93666076660156,226.04666137695312,226.56666564941406,56774700
1625112000,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,55903500
1625198400,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,81163500
1625544000,227.23666381835938,228.0,217.13333129882812,219.86000061035156,69853500
1625630400,221.42333984375,221.89999389648438,212.77333068847656,214.88333129882812,56376000
1625716800,209.4566650390625,218.14332580566406,206.82000732421875,217.60333251953125,68319900
1625803200,217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234375,54421500
1626062400,220.73333740234375,229.0800018310547,220.72000122070312,228.56666564941406,77781000
1626148800,228.77333068847656,231.0933380126953,222.10000610351562,222.84666442871094,62898300
1626235200,223.5833282470703,226.20333862304688,217.6133270263672,217.7933349609375,64923600
1626321600,219.4633331298828,222.04666137695312,212.6266632080078,216.86666870117188,60628800
1626408000,218.22666931152344,218.89999389648438,214.06666564941406,214.74000549316406,49113000
1626667200,209.9633331298828,215.73333740234375,207.09666442871094,215.4066619873047,63891300
1626753600,217.3300018310547,220.79666137695312,213.5,220.1666717529297,46461300
1626840000,219.8699951171875,221.6199951171875,216.76333618164062,218.42999267578125,41859900
1626926400,218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,45317100
1627012800,215.45333862304688,216.26666259765625,212.43333435058594,214.4600067138672,43814700
1627272000,216.99000549316406,222.73333740234375,215.70333862304688,219.2066650390625,76009800
1627358400,221.13333129882812,222.1666717529297,209.0800018310547,214.92666625976562,98439900
1627444800,215.6666717529297,218.32333374023438,213.13333129882812,215.66000366210938,48019800
1627531200,216.59666442871094,227.89666748046875,216.26666259765625,225.78334045410156,91183800
1627617600,223.9199981689453,232.50999450683594,223.0,229.06666564941406,88969200
1627876800,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257812,100847400
1627963200,239.6666717529297,240.88333129882812,233.6699981689453,236.5800018310547,64860900
1628049600,237.0,241.63333129882812,236.30999755859375,236.97332763671875,51007800
1628136000,238.6666717529297,240.31666564941406,237.1366729736328,238.2100067138672,38758800
1628222400,237.3000030517578,238.77667236328125,232.5433349609375,233.03334045410156,46869000
1628481600,236.72332763671875,239.67666625976562,235.0433349609375,237.9199981689453,44145900
1628568000,237.99667358398438,238.8633270263672,233.9600067138672,236.663330078125,40296900
1628654400,237.57000732421875,238.39332580566406,234.73666381835938,235.94000244140625,29401800
1628740800,235.44667053222656,240.93333435058594,233.13333129882812,240.75,52377300
1628827200,241.23666381835938,243.3000030517578,238.1133270263672,239.05667114257812,50194500
1629086400,235.02333068847656,236.5,225.46665954589844,228.72332763671875,68032200
1629172800,224.22000122070312,224.86000061035156,216.27999877929688,221.90333557128906,71163900
1629259200,223.25,231.92333984375,223.11666870117188,229.663330078125,61048200
1629345600,226.07000732421875,228.85000610351562,222.52999877929688,224.49000549316406,42940500
1629432000,227.61666870117188,230.7100067138672,224.56666564941406,226.75332641601562,44525700
1629691200,228.47999572753906,237.3766632080078,226.9166717529297,235.43333435058594,60794700
1629777600,236.89332580566406,238.4066619873047,234.2133331298828,236.163330078125,39249300
1629864000,235.67666625976562,238.99000549316406,234.6666717529297,237.06666564941406,37936800
1629950400,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,39642900
1630036800,235.0,238.3333282470703,234.03334045410156,237.30667114257812,41501400
1630296000,238.24000549316406,243.6666717529297,237.57666015625,243.6366729736328,55812600
1630382400,244.3333282470703,246.79666137695312,242.14666748046875,245.24000549316406,62566200
1630468800,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900
1630555200,244.8333282470703,246.99000549316406,243.51333618164062,244.1300048828125,38331900
1630641600,244.0833282470703,244.6666717529297,241.39999389648438,244.52333068847656,45738300
1630987200,246.6666717529297,253.39999389648438,246.4199981689453,250.97332763671875,60119400
1631073600,253.86000061035156,254.81666564941406,246.92333984375,251.2899932861328,56379000
