Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-22 00:00:00+00:00,3147.66357421875,3236.6591796875,3131.367431640625,3201.652099609375,12063858733,0.0,0.0
2024-04-23 00:00:00+00:00,3201.588623046875,3264.41943359375,3154.58984375,3219.91162109375,11054442653,0.0,0.0
2024-04-24 00:00:00+00:00,3219.95703125,3292.921630859375,3105.982177734375,3139.80517578125,14000234760,0.0,0.0
2024-04-25 00:00:00+00:00,3139.624267578125,3190.976318359375,3074.8046875,3156.509521484375,13989030260,0.0,0.0
2024-04-26 00:00:00+00:00,3156.384033203125,3166.188720703125,3103.10400390625,3130.164794921875,10622333862,0.0,0.0
2024-04-27 00:00:00+00:00,3129.72705078125,3279.451171875,3071.340087890625,3252.168212890625,11820785577,0.0,0.0
2024-04-28 00:00:00+00:00,3252.24560546875,3351.176513671875,3249.149169921875,3262.774658203125,11379192678,0.0,0.0
2024-04-29 00:00:00+00:00,3262.3408203125,3285.46875,3116.199951171875,3215.428955078125,15032246816,0.0,0.0
2024-04-30 00:00:00+00:00,3215.381103515625,3249.37841796875,2918.228759765625,3012.286865234375,18266894653,0.0,0.0
2024-05-01 00:00:00+00:00,3011.015625,3020.17333984375,2815.92333984375,2969.78466796875,20005057445,0.0,0.0
2024-05-02 00:00:00+00:00,2969.79443359375,3015.05029296875,2894.329833984375,2988.16845703125,13163903903,0.0,0.0
2024-05-03 00:00:00+00:00,2988.134521484375,3127.1552734375,2960.18212890625,3103.5419921875,12862183229,0.0,0.0
2024-05-04 00:00:00+00:00,3103.61962890625,3167.541259765625,3096.267578125,3117.576416015625,8283229638,0.0,0.0
2024-05-05 00:00:00+00:00,3117.636962890625,3170.05517578125,3075.586181640625,3137.2490234375,8783447639,0.0,0.0
2024-05-06 00:00:00+00:00,3137.51025390625,3220.15234375,3048.238525390625,3062.728759765625,13008587255,0.0,0.0
2024-05-07 00:00:00+00:00,3062.7509765625,3129.081298828125,3003.013671875,3006.5771484375,11743187337,0.0,0.0
2024-05-08 00:00:00+00:00,3006.315673828125,3037.196044921875,2938.47265625,2973.6572265625,11791662158,0.0,0.0
2024-05-09 00:00:00+00:00,2973.9716796875,3057.958251953125,2951.223876953125,3036.0205078125,10861947179,0.0,0.0
2024-05-10 00:00:00+00:00,3036.231201171875,3052.7294921875,2881.000732421875,2909.791259765625,12278653601,0.0,0.0
2024-05-11 00:00:00+00:00,2909.845458984375,2942.1787109375,2888.083251953125,2911.60205078125,6795916454,0.0,0.0
2024-05-12 00:00:00+00:00,2911.658203125,2953.04736328125,2902.201904296875,2928.701904296875,5908941395,0.0,0.0
2024-05-13 00:00:00+00:00,2928.81396484375,2994.869140625,2865.134521484375,2949.359619140625,13352264795,0.0,0.0
2024-05-14 00:00:00+00:00,2949.213134765625,2959.546630859375,2863.5458984375,2881.157958984375,12444516140,0.0,0.0
2024-05-15 00:00:00+00:00,2881.224609375,3041.602294921875,2864.7353515625,3037.056640625,14666902956,0.0,0.0
2024-05-16 00:00:00+00:00,3036.01416015625,3041.80712890625,2925.08740234375,2945.131103515625,13035465176,0.0,0.0
